"Name","FullPath","Directory","Extension","SizeKB","Created","Modified","MatchedKeywords","ActionNeeded","SafetyStatus"
"AI-OS_MASTER_GUIDELINES.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\AI-OS_MASTER_GUIDELINES.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs",".md","15.75","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS; AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"api-contract.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\specs\api-contract.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\specs",".md","0.54","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"automation-pipeline.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\specs\automation-pipeline.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\specs",".md","0.92","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"ui-spec.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\specs\ui-spec.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\specs",".md","1.22","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"White_Paper.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs\White_Paper.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\docs",".md","22.96","5/4/2026 1:12:11 PM","5/4/2026 1:38:09 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"README.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\inputs\README.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\inputs",".md","0","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"whitepaper.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\inputs\whitepaper.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\inputs",".md","0.06","5/4/2026 1:12:11 PM","5/4/2026 1:38:09 PM","AI_OS; whitepaper","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"READme.pdf","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\internal\source-artifacts\pdf\READme.pdf","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\internal\source-artifacts\pdf",".pdf","6.88","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"whitepaper.pdf","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\internal\source-artifacts\pdf\whitepaper.pdf","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\internal\source-artifacts\pdf",".pdf","5.45","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS; whitepaper","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"folderUse.txt","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\internal\source-artifacts\txt\folderUse.txt","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\internal\source-artifacts\txt",".txt","0.08","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"project.manifest.json","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\project.manifest.json","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN",".json","0.11","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"README.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\README.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN",".md","1.34","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"CODEX_REPO_MISMATCH_2026-05-04.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\Reports\daily\CODEX_REPO_MISMATCH_2026-05-04.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\Reports\daily",".md","1.54","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"README_REPORTS_POLICY.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\Reports\README_REPORTS_POLICY.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\Reports",".md","3.5","5/4/2026 2:03:05 PM","5/4/2026 3:40:18 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"index.js","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\services\orchestrator\index.js","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\services\orchestrator",".js","1.68","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"package.json","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\services\orchestrator\package.json","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\services\orchestrator",".json","0.4","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"package-lock.json","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\services\orchestrator\package-lock.json","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\services\orchestrator",".json","36.09","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"README.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\services\orchestrator\README.md","C:\Users\mylab\OneDrive\GitHub\ai-rtony91_Ai_Os_CLEAN\services\orchestrator",".md","0.08","5/4/2026 1:12:11 PM","5/4/2026 1:12:11 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
